Year,Date,Event Name,Finish,Start,Driver,Car Number,Series,Track,Sponsor,Sponsor,Promotion,Team,Car,Laps Completed,Status,Laps Led,Laps,Race Summary
2011,2/20/2011,2011 Daytona 500,1,32,Trevor Bayne,21,NASCAR Sprint Cup,Daytona International Speedway,Motorcraft,Motorcraft,,Wood Brothers,Ford,208,running,6,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,2,22,Carl Edwards,99,NASCAR Sprint Cup,Daytona International Speedway,Aflac,Aflac,,Jack Roush,Ford,208,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,3,39,David Gilliland,34,NASCAR Sprint Cup,Daytona International Speedway,Taco Bell,Taco Bell,,Bob Jenkins,Ford,208,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,4,31,Bobby Labonte,47,NASCAR Sprint Cup,Daytona International Speedway,Kroger,Kroger,,JTG-Daugherty Racing,Toyota,208,running,2,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,5,3,Kurt Busch,22,NASCAR Sprint Cup,Daytona International Speedway,Shell,Shell,,Roger Penske,Dodge,208,running,19,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,6,13,Juan Pablo Montoya,42,NASCAR Sprint Cup,Daytona International Speedway,Target,Target,,Earnhardt Ganassi Racing,Chevrolet,208,running,5,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,7,5,Regan Smith,78,NASCAR Sprint Cup,Daytona International Speedway,Furniture Row,Furniture Row,,Barney Visser,Chevrolet,208,running,7,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,8,10,Kyle Busch,18,NASCAR Sprint Cup,Daytona International Speedway,M&M's,M&M's,,Joe Gibbs,Toyota,208,running,3,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,9,19,Paul Menard,27,NASCAR Sprint Cup,Daytona International Speedway,Menards,Menards,,Richard Childress,Chevrolet,208,running,11,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,10,17,Mark Martin,5,NASCAR Sprint Cup,Daytona International Speedway,GoDaddy.com,GoDaddy.com,,Rick Hendrick,Chevrolet,208,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,11,15,A.J. Allmendinger,43,NASCAR Sprint Cup,Daytona International Speedway,Best Buy,Best Buy,,Richard Petty Motorsports,Ford,208,running,4,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,12,29,Bill Elliott,9,NASCAR Sprint Cup,Daytona International Speedway,Security Benefit,Security Benefit,,James Finch,Chevrolet,208,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,13,25,Tony Stewart,14,NASCAR Sprint Cup,Daytona International Speedway,Office Depot,Office Depot,,Stewart Haas Racing,Chevrolet,208,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,14,34,David Ragan,6,NASCAR Sprint Cup,Daytona International Speedway,UPS,UPS,,Jack Roush,Ford,208,running,7,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,15,43,Terry Labonte,32,NASCAR Sprint Cup,Daytona International Speedway,U.S. Chrome,U.S. Chrome,,Frank Stoddard,Ford,208,running,2,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,16,30,Robby Gordon,7,NASCAR Sprint Cup,Daytona International Speedway,Speed Energy,Speed Energy,,Robby Gordon,Dodge,208,running,7,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,17,6,Clint Bowyer,33,NASCAR Sprint Cup,Daytona International Speedway,Cheerios,Cheerios,,Richard Childress,Chevrolet,208,running,31,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,18,14,Jamie McMurray,1,NASCAR Sprint Cup,Daytona International Speedway,Bass Pro Shops,Bass Pro,Shops,Earnhardt Ganassi Racing,Chevrolet,208,running,11,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,19,20,Martin Truex Jr,56,NASCAR Sprint Cup,Daytona International Speedway,NAPA,NAPA,,Michael Waltrip,Toyota,208,running,17,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,20,36,Steve Wallace,77,NASCAR Sprint Cup,Daytona International Speedway,5-hour Energy,5-hour Energy,,Rusty Wallace,Toyota,208,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,21,18,Denny Hamlin,11,NASCAR Sprint Cup,Daytona International Speedway,FedEx Express,FedEx Express,,Joe Gibbs,Toyota,207,running,7,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,22,21,Ryan Newman,39,NASCAR Sprint Cup,Daytona International Speedway,U.S. Army,U.S. Army,,Stewart Haas Racing,Chevrolet,206,running,37,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,23,38,Joey Logano,20,NASCAR Sprint Cup,Daytona International Speedway,The Home Depot,The Home,Depot,Joe Gibbs,Toyota,206,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,24,1,"Dale Earnhardt, Jr.",88,NASCAR Sprint Cup,Daytona International Speedway,AMP Energy,AMP Energy,,Rick Hendrick,Chevrolet,202,crash,9,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,25,11,Kasey Kahne,4,NASCAR Sprint Cup,Daytona International Speedway,Red Bull,Red Bull,,Dietrich Mateschitz,Toyota,199,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,26,42,Dave Blaney,36,NASCAR Sprint Cup,Daytona International Speedway,Golden Corral,Golden Corral,,"Tommy Baldwin, Jr.",Chevrolet,198,crash,3,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,27,23,Jimmie Johnson,48,NASCAR Sprint Cup,Daytona International Speedway,Lowe's,Lowe's,,Rick Hendrick,Chevrolet,189,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,28,2,Jeff Gordon,24,NASCAR Sprint Cup,Daytona International Speedway,Drive to End Hunger,Drive to,End Hunger,Rick Hendrick,Chevrolet,173,running,1,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,29,16,Brad Keselowski,2,NASCAR Sprint Cup,Daytona International Speedway,Miller Lite,Miller Lite,,Roger Penske,Dodge,166,crash,9,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,30,24,David Reutimann,0,NASCAR Sprint Cup,Daytona International Speedway,Aaron's ,Aaron's,,Michael Waltrip,Toyota,164,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,31,27,Brian Vickers,83,NASCAR Sprint Cup,Daytona International Speedway,Red Bull,Red Bull,,Dietrich Mateschitz,Toyota,160,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,32,40,Travis Kvapil,38,NASCAR Sprint Cup,Daytona International Speedway,Long John Silver,Long John,Silver,Bob Jenkins,Ford,153,crash,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,33,37,Andy Lally,71,NASCAR Sprint Cup,Daytona International Speedway,Super Eco-Fuel Saver,Super Eco-Fuel,Saver,Kevin Buckler,Chevrolet,149,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,34,9,Matt Kenseth,17,NASCAR Sprint Cup,Daytona International Speedway,Crown Royal Black,Crown Royal,Black,Jack Roush,Ford,133,crash,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,35,26,Greg Biffle,16,NASCAR Sprint Cup,Daytona International Speedway,3M,3M,,Jack Roush,Ford,126,crash,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,36,4,Jeff Burton,31,NASCAR Sprint Cup,Daytona International Speedway,Caterpillar,Caterpillar,,Richard Childress,Chevrolet,92,engine,5,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
2011,2/20/2011,2011 Daytona 500,37,35,Marcos Ambrose,9,NASCAR Sprint Cup,Daytona International Speedway,Stanley,Stanley,,Richard Petty Motorsports,Ford,82,running,0,208,"2011 Daytona 500
Sunday, February 20, 2011 at Daytona International Speedway, Daytona Beach, FL
