Year,Date,Event Name,Finish,Start,Driver,Car Number,Series,Track,Sponsor,Sponsor,Promotion,Team,Car,Laps Completed,Status,Laps Led,Laps,Race Summary
1967,1/22/1967,1967 Motor Trend 500,1,6,Parnelli Jones,115,NASCAR Grand National,Riverside International Raceway,Vel,Vel,,Bill Stroppe,Ford,185,running,126,185,"1967 Motor Trend 500
Sunday, January 22, 1967 at Riverside International Raceway, Riverside, CA
1967,1/22/1967,1967 Motor Trend 500,2,11,Paul Goldsmith,99,NASCAR Grand National,Riverside International Raceway,Nichels Engineering,Nichels Engineering,,Ray Nichels,Plymouth,183,running,6,185,"1967 Motor Trend 500
Sunday, January 22, 1967 at Riverside International Raceway, Riverside, CA
1967,1/22/1967,1967 Motor Trend 500,3,15,Norm Nelson,11,NASCAR Grand National,Riverside International Raceway,Plymouth,Plymouth,,Norm Nelson,Plymouth,183,running,0,185,"1967 Motor Trend 500
Sunday, January 22, 1967 at Riverside International Raceway, Riverside, CA
1967,1/22/1967,1967 Motor Trend 500,4,12,Don White,31,NASCAR Grand National,Riverside International Raceway,Nichels Engineering,Nichels Engineering,,Ray Nichels,Dodge,183,running,0,185,"1967 Motor Trend 500
Sunday, January 22, 1967 at Riverside International Raceway, Riverside, CA
1967,1/22/1967,1967 Motor Trend 500,5,17,James Hylton,48,NASCAR Grand National,Riverside International Raceway,Econo Wash,Econo Wash,,Bud Hartje,Dodge,178,running,0,185,"1967 Motor Trend 500
Sunday, January 22, 1967 at Riverside International Raceway, Riverside, CA
1967,1/22/1967,1967 Motor Trend 500,6,29,Bruce Worrell,18,NASCAR Grand National,Riverside International Raceway,Motor Supply & Machine,Motor Supply,& Machine,Bob Bristol,Mercury,174,running,0,185,"1967 Motor Trend 500
Sunday, January 22, 1967 at Riverside International Raceway, Riverside, CA
1967,1/22/1967,1967 Motor Trend 500,7,21,Scotty Cain,451,NASCAR Grand National,Riverside International Raceway,Bill Clinton,Bill Clinton,,Bill Clinton,Ford,171,running,0,185,"1967 Motor Trend 500
Sunday, January 22, 1967 at Riverside International Raceway, Riverside, CA
1967,1/22/1967,1967 Motor Trend 500,8,2,David Pearson,6,NASCAR Grand National,Riverside International Raceway,Cotton Owens,Cotton Owens,,Cotton Owens,Dodge,170,running,3,185,"1967 Motor Trend 500
Sunday, January 22, 1967 at Riverside International Raceway, Riverside, CA
1967,1/22/1967,1967 Motor Trend 500,9,16,Mario Andretti,114,NASCAR Grand National,Riverside International Raceway,Vel,Vel,,Holman-Moody Racing,Ford,164,engine,0,185,"1967 Motor Trend 500
Sunday, January 22, 1967 at Riverside International Raceway, Riverside, CA
1967,1/22/1967,1967 Motor Trend 500,10,41,Chuck Prickett,78,NASCAR Grand National,Riverside International Raceway,Dan Dostinich,Dan Dostinich,,Dan Dostinich,Chevrolet,162,running,0,185,"1967 Motor Trend 500
Sunday, January 22, 1967 at Riverside International Raceway, Riverside, CA
