Year,Date,Event Name,Finish,Start,Driver,Car Number,Series,Track,Sponsor,Sponsor,Promotion,Team,Car,Laps Completed,Status,Laps Led,Laps,Race Summary
1988,2/14/1988,1988 Daytona 500,1,3,Bobby Allison,12,NASCAR Winston Cup,Daytona International Speedway,Miller High Life,Miller High,Life,Stavola Brothers,Buick,200,running,70,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,2,2,Davey Allison,28,NASCAR Winston Cup,Daytona International Speedway,Havoline,Havoline,,Harry Ranier,Ford,200,running,2,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,3,19,Phil Parsons,55,NASCAR Winston Cup,Daytona International Speedway,Skoal Classic,Skoal Classic,,Leo Jackson / Richard Jackson,Oldsmobile,200,running,9,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,4,14,Neil Bonnett,75,NASCAR Winston Cup,Daytona International Speedway,Valvoline,Valvoline,,Rahmoc Enterprises,Pontiac,200,running,9,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,5,8,Terry Labonte,11,NASCAR Winston Cup,Daytona International Speedway,Budweiser,Budweiser,,Junior Johnson,Chevrolet,200,running,2,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,6,1,Ken Schrader,25,NASCAR Winston Cup,Daytona International Speedway,Folger,Folger,,Rick Hendrick,Chevrolet,200,running,14,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,7,5,Rusty Wallace,27,NASCAR Winston Cup,Daytona International Speedway,Kodiak,Kodiak,,Raymond Beadle,Pontiac,200,running,4,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,8,12,Sterling Marlin,44,NASCAR Winston Cup,Daytona International Speedway,Piedmont Airlines,Piedmont Airlines,,Billy Hagan,Oldsmobile,200,running,13,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,9,18,Buddy Baker,88,NASCAR Winston Cup,Daytona International Speedway,Red Baron Frozen Pizza,Red Baron,Frozen Pizza,Buddy Baker / Danny Schiff,Oldsmobile,200,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,10,6,Dale Earnhardt,3,NASCAR Winston Cup,Daytona International Speedway,GM Goodwrench,GM Goodwrench,,Richard Childress,Chevrolet,200,running,2,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,11,4,Darrell Waltrip,17,NASCAR Winston Cup,Daytona International Speedway,Tide,Tide,,Rick Hendrick,Chevrolet,200,running,69,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,12,31,Bill Elliott,9,NASCAR Winston Cup,Daytona International Speedway,Coors,Coors,,Harry Melling,Ford,200,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,13,9,"Bobby Hillin, Jr.",8,NASCAR Winston Cup,Daytona International Speedway,Miller High Life,Miller High,Life,Stavola Brothers,Buick,200,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,14,15,Geoffrey Bodine,5,NASCAR Winston Cup,Daytona International Speedway,Levi Garrett,Levi Garrett,,Rick Hendrick,Chevrolet,200,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,15,13,Rick Wilson,4,NASCAR Winston Cup,Daytona International Speedway,Kodak Film,Kodak Film,,Larry McClure,Oldsmobile,200,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,16,36,Dale Jarrett,1,NASCAR Winston Cup,Daytona International Speedway,Port-A-Lube,Port-A-Lube,,Hoss Ellington,Buick,200,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,17,27,Ricky Rudd,26,NASCAR Winston Cup,Daytona International Speedway,Quaker State,Quaker State,,Kenny Bernstein,Buick,200,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,18,21,Kyle Petty,21,NASCAR Winston Cup,Daytona International Speedway,Citgo,Citgo,,Wood Brothers,Ford,199,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,19,28,Trevor Boys,95,NASCAR Winston Cup,Daytona International Speedway,Sadler Racing,Sadler Racing,,Sadler Brothers,Chevrolet,199,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,20,29,Dave Marcis,71,NASCAR Winston Cup,Daytona International Speedway,Lifebuoy,Lifebuoy,,Dave Marcis,Chevrolet,198,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,21,33,Brad Teague,31,NASCAR Winston Cup,Daytona International Speedway,Slender You Figure Salons,Slender You,Figure Salons,Bob Clark,Oldsmobile,198,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,22,24,Michael Waltrip,89,NASCAR Winston Cup,Daytona International Speedway,Country Time Lemonade,Country Time,Lemonade,Mueller Brothers,Pontiac,197,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,23,35,Steve Moore,22,NASCAR Winston Cup,Daytona International Speedway,Danny Belyeu,Danny Belyeu,,Roger Hamby,Chevrolet,195,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,24,40,Ed Pimm,98,NASCAR Winston Cup,Daytona International Speedway,Sunoco,Sunoco,,Mike Curb,Buick,191,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,25,37,Jimmy Means,52,NASCAR Winston Cup,Daytona International Speedway,Eureka Vacuum Cleaners,Eureka Vacuum,Cleaners,Jimmy Means,Chevrolet,191,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,26,39,Ralph Jones,92,NASCAR Winston Cup,Daytona International Speedway,War Eagle Construction,War Eagle,Construction,Lucky Compton,Ford,190,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,27,22,Derrike Cope,68,NASCAR Winston Cup,Daytona International Speedway,Purolator Filters,Purolator Filters,,Jim Testa,Ford,183,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,28,23,Eddie Bierschwale,23,NASCAR Winston Cup,Daytona International Speedway,Wayne Paging,Wayne Paging,,Don Bierschwale,Oldsmobile,181,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,29,20,Harry Gant,33,NASCAR Winston Cup,Daytona International Speedway,Skoal Bandit,Skoal Bandit,,Hal Needham,Chevrolet,175,crash,1,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,30,26,Rick Jeffrey,86,NASCAR Winston Cup,Daytona International Speedway,Slenderizers,Slenderizers,,Doreen Jeffrey,Chevrolet,174,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,31,42,Benny Parsons,90,NASCAR Winston Cup,Daytona International Speedway,Bull,Bull,,Junie Donlavey,Ford,156,engine,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,32,16,Alan Kulwicki,7,NASCAR Winston Cup,Daytona International Speedway,Zerex,Zerex,,Alan Kulwicki,Ford,148,running,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,33,17,A.J. Foyt,14,NASCAR Winston Cup,Daytona International Speedway,Copenhagen,Copenhagen,,A.J. Foyt,Oldsmobile,105,crash,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,34,34,Richard Petty,43,NASCAR Winston Cup,Daytona International Speedway,STP,STP,,Petty Enterprises,Pontiac,104,crash,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,35,41,Brett Bodine,15,NASCAR Winston Cup,Daytona International Speedway,Crisco,Crisco,,Bud Moore,Ford,104,crash,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,36,25,Phil Barkdoll,73,NASCAR Winston Cup,Daytona International Speedway,Helen Rae Special,Helen Rae,Special,Phil Barkdoll,Ford,103,crash,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,37,10,Lake Speed,83,NASCAR Winston Cup,Daytona International Speedway,Wynn's,Wynn's,,Lake Speed,Oldsmobile,65,engine,5,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,38,32,Cale Yarborough,29,NASCAR Winston Cup,Daytona International Speedway,Hardee,Hardee,,Cale Yarborough,Oldsmobile,46,crash,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,39,30,Connie Saylor,99,NASCAR Winston Cup,Daytona International Speedway,Eagle Engines,Eagle Engines,,Ralph Ball,Chevrolet,32,crash,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
1988,2/14/1988,1988 Daytona 500,40,7,Greg Sacks,50,NASCAR Winston Cup,Daytona International Speedway,Dingman Brothers Racing,Dingman Brothers,Racing,Dingman Brothers,Pontiac,22,engine,0,200,"1988 Daytona 500
Sunday, February 14, 1988 at Daytona International Speedway, Daytona Beach, FL
