Year,Date,Event Name,Finish,Start,Driver,Car Number,Series,Track,Sponsor,Sponsor,Promotion,Team,Car,Laps Completed,Status,Laps Led,Laps,Race Summary
1974,1/26/1974,1974 Winston Western 500,1,2,Cale Yarborough,11,NASCAR Winston Cup,Riverside International Raceway,Kar-Kare,Kar-Kare,,Richard Howard,Chevrolet,191,running,144,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,2,6,Richard Petty,43,NASCAR Winston Cup,Riverside International Raceway,STP Oil Treatment,STP Oil,Treatment,Petty Enterprises,Dodge,191,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,3,1,David Pearson,21,NASCAR Winston Cup,Riverside International Raceway,Purolator,Purolator,,Wood Brothers,Mercury,191,running,9,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,4,8,Benny Parsons,72,NASCAR Winston Cup,Riverside International Raceway,DeWitt Racing,DeWitt Racing,,L.G. DeWitt,Chevrolet,188,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,5,3,Bobby Allison,12,NASCAR Winston Cup,Riverside International Raceway,Coca-Cola,Coca-Cola,,Bobby Allison,Chevrolet,188,running,33,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,6,16,Donnie Allison,88,NASCAR Winston Cup,Riverside International Raceway,DiGard Racing,DiGard Racing,,DiGard Racing,Chevrolet,188,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,7,5,Gary Bettenhausen,16,NASCAR Winston Cup,Riverside International Raceway,AMC,AMC,,Roger Penske,Matador,185,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,8,13,Cecil Gordon,24,NASCAR Winston Cup,Riverside International Raceway,Gordon Racing,Gordon Racing,,Cecil Gordon,Chevrolet,184,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,9,14,Richie Panch,98,NASCAR Winston Cup,Riverside International Raceway,Tuxedo Plumbing,Tuxedo Plumbing,,Roy Thornley,Chevrolet,183,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,10,10,Hershel McGriff,4,NASCAR Winston Cup,Riverside International Raceway,Almost Heaven,Almost Heaven,,Petty Enterprises,Dodge,181,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,11,20,J.C. Danielsen,84,NASCAR Winston Cup,Riverside International Raceway,Danielson Co.,Danielson Co.,,Louis Nissen,Mercury,178,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,12,23,Sonny Easley,68,NASCAR Winston Cup,Riverside International Raceway,San-Val Roofing,San-Val Roofing,,Vic Kurten,Ford,178,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,13,27,Carl Adams,56,NASCAR Winston Cup,Riverside International Raceway,Marck Motors,Marck Motors,,Richard Mummert,Ford,177,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,14,25,Dick May,19,NASCAR Winston Cup,Riverside International Raceway,Gray Racing,Gray Racing,,Henley Gray,Mercury,176,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,15,21,Elmo Langley,64,NASCAR Winston Cup,Riverside International Raceway,Langley Racing,Langley Racing,,Elmo Langley,Mercury,164,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,16,34,Charlie Roberts,77,NASCAR Winston Cup,Riverside International Raceway,Roberts Racing,Roberts Racing,,Charlie Roberts,Ford,145,running,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,17,19,Tony Bettenhausen Jr,9,NASCAR Winston Cup,Riverside International Raceway,Vita Fresh Orange Juice,Vita Fresh,Orange Juice,Gordon Van Liew,Chevrolet,144,engine,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,18,4,George Follmer,15,NASCAR Winston Cup,Riverside International Raceway,R.C. Cola,R.C. Cola,,Bud Moore,Ford,143,brakes,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,19,28,Richard White,42,NASCAR Winston Cup,Riverside International Raceway,Barnicle Oil,Barnicle Oil,,Dean Barnicle,Ford,139,rear end,0,191,"1974 Winston Western 500
Saturday, January 26, 1974 at Riverside International Raceway, Riverside, CA
1974,1/26/1974,1974 Winston Western 500,20,26,Johnny Anderson,91,NASCAR Winston Cup,Riverside International Raceway,Connor Muffler,Connor Muffler,,Don Nuzum,Chevrolet,129,engine,0,191,"1974 Winston Western 500
