Year,Date,Event Name,Finish,Start,Driver,Car Number,Series,Track,Sponsor,Sponsor,Promotion,Team,Car,Laps Completed,Status,Laps Led,Laps,Race Summary
1964,1/19/1964,1964 Motor Trend 500,1,4,Dan Gurney,121,NASCAR Grand National,Riverside International Raceway,English Motors,English Motors,,Wood Brothers,Ford,185,running,142,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,2,6,Marvin Panch,21,NASCAR Grand National,Riverside International Raceway,English Motors,English Motors,,Wood Brothers,Ford,184,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,3,14,Fireball Roberts,22,NASCAR Grand National,Riverside International Raceway,Young Ford,Young Ford,,Holman-Moody Racing,Ford,183,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,4,10,Bill Amick,9W,NASCAR Grand National,Riverside International Raceway,Dick Niles,Dick Niles,,Dick Niles,Mercury,181,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,5,21,Ned Jarrett,11,NASCAR Grand National,Riverside International Raceway,Courtesy Ford,Courtesy Ford,,Bondy Long,Ford,180,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,6,3,David Pearson,6,NASCAR Grand National,Riverside International Raceway,Cotton Owens,Cotton Owens,,Cotton Owens,Dodge,179,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,7,31,Marvin Porter,77W,NASCAR Grand National,Riverside International Raceway,Vel,Vel,,Vel Miletich,Ford,179,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,8,9,Skip Hudson,6,NASCAR Grand National,Riverside International Raceway,Ford,Ford,,Holman-Moody Racing,Ford,178,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,9,8,Darel Dieringer,16,NASCAR Grand National,Riverside International Raceway,Mercury,Mercury,,Bill Stroppe,Mercury,177,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,10,17,Troy Ruttman,2,NASCAR Grand National,Riverside International Raceway,Baney Chrysler-Plymouth,Baney Chrysler-Plymouth,,Ray Nichels,Plymouth,177,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,11,13,Don White,0,NASCAR Grand National,Riverside International Raceway,Zecol Lubaid,Zecol Lubaid,,Holman-Moody Racing,Ford,176,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,12,39,Eddie Gray,98W,NASCAR Grand National,Riverside International Raceway,Bob Estes Lincoln-Mercury-Comet,Bob Estes,Lincoln-Mercury-Comet,Ralph Shelton,Mercury,174,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,13,15,Billy Wade,4,NASCAR Grand National,Riverside International Raceway,Lincoln-Mercury,Lincoln-Mercury,,Rex White,Mercury,174,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
1964,1/19/1964,1964 Motor Trend 500,14,40,Jim Cook,2W,NASCAR Grand National,Riverside International Raceway,Floyd Johnson,Floyd Johnson,,Floyd Johnson,Ford,170,running,0,185,"1964 Motor Trend 500
Sunday, January 19, 1964 at Riverside International Raceway, Riverside, CA
