Year,Date,Event Name,Finish,Start,Driver,Car Number,Series,Track,Sponsor,Sponsor,Promotion,Team,Car,Laps Completed,Status,Laps Led,Laps,Race Summary
1978,1/22/1978,1978 Winston Western 500,1,4,Cale Yarborough,11,NASCAR Winston Cup,Riverside International Raceway,1st National City Travelers Checks,1st National,City Travelers Checks,Junior Johnson,Oldsmobile,119,running,58,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,2,3,Benny Parsons,72,NASCAR Winston Cup,Riverside International Raceway,1st National City Travelers Checks,1st National,City Travelers Checks,L.G. DeWitt,Chevrolet,119,running,18,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,3,1,David Pearson,21,NASCAR Winston Cup,Riverside International Raceway,Purolator,Purolator,,Wood Brothers,Mercury,119,running,41,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,4,16,Neil Bonnett,5,NASCAR Winston Cup,Riverside International Raceway,Jim Stacy,Jim Stacy,,Jim Stacy,Dodge,119,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,5,7,Dave Marcis,2,NASCAR Winston Cup,Riverside International Raceway,Shoney,Shoney,,Rod Osterlund,Chevrolet,118,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,6,29,Hershel McGriff,95,NASCAR Winston Cup,Riverside International Raceway,George Jefferson,George Jefferson,,George Jefferson,Ford,118,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,7,11,Jimmy Insolo,1,NASCAR Winston Cup,Riverside International Raceway,Lake,Lake,,Gerald Craker,Chevrolet,118,running,2,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,8,9,Al Holbert,48,NASCAR Winston Cup,Riverside International Raceway,Southland Cork,Southland Cork,,James Hylton,Chevrolet,117,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,9,20,Roy Smith,29,NASCAR Winston Cup,Riverside International Raceway,Mercury Marine,Mercury Marine,,Dick Midgley,Chevrolet,115,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,10,19,D.K. Ulrich,40,NASCAR Winston Cup,Riverside International Raceway,Pacific Coast,Pacific Coast,,D.K. Ulrich,Chevrolet,115,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,11,27,Buddy Arrington,67,NASCAR Winston Cup,Riverside International Raceway,Buddy Arrington,Buddy Arrington,,Buddy Arrington,Ford,114,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,12,34,Rick McCray,8,NASCAR Winston Cup,Riverside International Raceway,Rick McCray,Rick McCray,,Rick McCray,Dodge,113,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,13,15,Frank Warren,79,NASCAR Winston Cup,Riverside International Raceway,Native Tan,Native Tan,,Frank Warren,Dodge,112,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,14,10,Norm Palmer,93,NASCAR Winston Cup,Riverside International Raceway,American Racing Equipment,American Racing,Equipment,Norm Palmer,Dodge,111,engine,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,15,25,Dick Brooks,64,NASCAR Winston Cup,Riverside International Raceway,Sunny King Ford,Sunny King,Ford,Elmo Langley,Ford,111,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,16,5,Richard Petty,43,NASCAR Winston Cup,Riverside International Raceway,STP,STP,,Petty Enterprises,Dodge,104,rear end,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,17,22,Jim Thirkettle,51,NASCAR Winston Cup,Riverside International Raceway,Timec,Timec,,Jim Thirkettle,Buick,104,running,0,119,"1978 Winston Western 500
Sunday, January 22, 1978 at Riverside International Raceway, Riverside, CA
1978,1/22/1978,1978 Winston Western 500,18,31,Tighe Scott,30,NASCAR Winston Cup,Riverside International Raceway,Scotty,Scotty,,Walter Ballard,Chevrolet,103,running,0,119,"1978 Winston Western 500
