Year,Date,Event Name,Finish,Start,Driver,Car Number,Series,Track,Sponsor,Sponsor,Promotion,Team,Car,Laps Completed,Status,Laps Led,Laps,Race Summary
1962,2/16/1962,1962 Daytona 500 Qualifier #2,1,3,Joe Weatherly,8,NASCAR Grand National,Daytona International Speedway,Gillman Pontiac,Gillman Pontiac,,Bud Moore,Pontiac,40,running,29,40,"1962 Daytona 500 Qualifier #2
Friday, February 16, 1962 at Daytona International Speedway, Daytona Beach, FL
1962,2/16/1962,1962 Daytona 500 Qualifier #1,1,1,Fireball Roberts,22,NASCAR Grand National,Daytona International Speedway,Stephens Pontiac,Stephens Pontiac,,Jim Stephens,Pontiac,40,running,33,40,"1962 Daytona 500 Qualifier #1
Friday, February 16, 1962 at Daytona International Speedway, Daytona Beach, FL
1962,2/16/1962,1962 Daytona 500 Qualifier #1,2,2,Jack Smith,47,NASCAR Grand National,Daytona International Speedway,Jack Smith,Jack Smith,,Jack Smith,Pontiac,40,running,–,40,"1962 Daytona 500 Qualifier #1
Friday, February 16, 1962 at Daytona International Speedway, Daytona Beach, FL
1962,2/16/1962,1962 Daytona 500 Qualifier #2,2,5,Nelson Stacy,29,NASCAR Grand National,Daytona International Speedway,Ron,Ron,,Holman-Moody Racing,Ford,40,running,0,40,"1962 Daytona 500 Qualifier #2
Friday, February 16, 1962 at Daytona International Speedway, Daytona Beach, FL
1962,2/16/1962,1962 Daytona 500 Qualifier #1,3,4,Cotton Owens,6,NASCAR Grand National,Daytona International Speedway,Cotton Owens,Cotton Owens,,Cotton Owens,Pontiac,40,running,–,40,"1962 Daytona 500 Qualifier #1
Friday, February 16, 1962 at Daytona International Speedway, Daytona Beach, FL
1962,2/16/1962,1962 Daytona 500 Qualifier #2,3,7,Rex White,4,NASCAR Grand National,Daytona International Speedway,Louis Clements,Louis Clements,,Rex White,Chevrolet,40,running,0,40,"1962 Daytona 500 Qualifier #2
Friday, February 16, 1962 at Daytona International Speedway, Daytona Beach, FL
1962,2/16/1962,1962 Daytona 500 Qualifier #1,4,6,Dan Gurney,0,NASCAR Grand National,Daytona International Speedway,LaFayette,LaFayette,,Holman-Moody Racing,Ford,40,running,–,40,"1962 Daytona 500 Qualifier #1
Friday, February 16, 1962 at Daytona International Speedway, Daytona Beach, FL
1962,2/16/1962,1962 Daytona 500 Qualifier #2,4,12,Richard Petty,43,NASCAR Grand National,Daytona International Speedway,Petty Enterprises,Petty Enterprises,,Petty Enterprises,Plymouth,39,running,0,40,"1962 Daytona 500 Qualifier #2
Friday, February 16, 1962 at Daytona International Speedway, Daytona Beach, FL
1962,2/16/1962,1962 Daytona 500 Qualifier #2,5,11,Johnny Allen,7,NASCAR Grand National,Daytona International Speedway,B.G. Holloway,B.G. Holloway,,B.G. Holloway,Chevrolet,39,running,0,40,"1962 Daytona 500 Qualifier #2
Friday, February 16, 1962 at Daytona International Speedway, Daytona Beach, FL
1962,2/16/1962,1962 Daytona 500 Qualifier #1,5,3,Junior Johnson,27,NASCAR Grand National,Daytona International Speedway,Holly Farms,Holly Farms,,Rex Lovette,Pontiac,40,running,–,40,"1962 Daytona 500 Qualifier #1
Friday, February 16, 1962 at Daytona International Speedway, Daytona Beach, FL
